pref,city,name,zip,addr,phone,note
兵庫県,伊丹市,わかばこども園むっくむっくルーム,6640855,伊丹市御願塚6丁目1番5号　伊丹市立わかばこども園内,,https://www.city.itami.lg.jp/SOSIKI/KODOMO/KOSODATE/KOSODATE_SIEN/1590726836975.html
兵庫県,伊丹市,神津こども園むっくむっくルーム,6640842,伊丹市森本１丁目８番地２５　伊丹市立神津こども園内,,https://www.city.itami.lg.jp/SOSIKI/KODOMO/KOSODATE/KOSODATE_SIEN/1590726836975.html
兵庫県,伊丹市,西伊丹むっくむっくルーム,6640026,伊丹市寺本5-373　学校法人西伊丹学園内,,https://www.city.itami.lg.jp/SOSIKI/KODOMO/KOSODATE/KOSODATE_SIEN/1590726836975.html
兵庫県,佐用町,さよう子育て支援センター,6795305,佐用郡佐用町長尾905番地9,,http://www.town.sayo.lg.jp/cms-sypher/www/section/detail.jsp?id=66
兵庫県,加古川市,加古川市加古川駅南子育てプラザ,6750065,加古川市加古川町篠原町21番地の8（加古川ヤマトヤシキ7階）,,https://www.city.kakogawa.lg.jp/soshikikarasagasu/kodomo/kodomoseisaku/kosodateshien/1413445196890.html
兵庫県,加古川市,加古川市東加古川子育てプラザ,6750115,加古川市平岡町一色797-295,,https://www.city.kakogawa.lg.jp/soshikikarasagasu/kodomo/kodomoseisaku/kosodateshien/1413437664699.html
兵庫県,加東市,兵庫教育大学子育て支援ルームかとうGENKi,6731421,加東市山国2007番地109　兵庫教育大学やまくにプラザ1階,,https://www.hyogo-u.ac.jp/preken/genki/
兵庫県,加東市,東条鯉こいランド,6731341,加東市南山1丁目4番地2　加東市南山活性化支援施設「Mina-Kuru」内,,http://www.city.kato.lg.jp/kurashi/kosodate/jidokan/1458108641803.html
兵庫県,加東市,滝野児童館（きらら）,6790212,加東市下滝野1369番地2,,http://www.city.kato.lg.jp/kurashi/kosodate/jidokan/1458108455444.html
兵庫県,加東市,社児童館「やしろこどものいえ」,6731423,加東市東古瀬477番地１,,http://www.city.kato.lg.jp/kurashi/kosodate/jidokan/1458108256760.html
兵庫県,加西市,ぜんぼう子育て広場,6752213,加西市西笠原町178－115,,
兵庫県,加西市,"ぜんぼう子育て広場
（いちごクラブ）",6752213,加西市西笠原町178－115 （善坊こども園内）,,
兵庫県,加西市,つどいの広場ぜんぼうキッズ,6752232,加西市戸田井町388-10,,https://www.city.kasai.hyogo.jp/soshiki/33/14415.html
兵庫県,加西市,ねひめキッズ,6752303,加西市北条町古坂1072-14,,
兵庫県,加西市,愛の光キッズ,6752241,加西市段下町880番地の29 （認定愛の光こども園内）,,http://www.ainohikari.ac.jp/childrasing/
兵庫県,南あわじ市,南あわじ市子育て学習・支援センター,6560427,南あわじ市榎列松田747番地3,,https://www.city.minamiawaji.hyogo.jp/site/yumerun/kosodategakushu.html
兵庫県,多可町,多可町子育てふれあいセンター,6791114,多可郡多可町中区岸上224-17,,https://www.town.taka.lg.jp/kosodate/
兵庫県,太子町,太子町子育て支援センター 「ひまはぴ」,6711575,揖保郡太子町佐用岡381番地1,,https://www.town.hyogo-taishi.lg.jp/soshikikarasagasu/kodomoegao/kosodatesisetu/index.html
兵庫県,姫路市,すこやかひろば,6700943,姫路市市之郷1006番地8　すこやかセンター３階,,https://www.city.himeji.lg.jp/waku2child/0000000491.html
兵庫県,姫路市,のびのび広場みらいえ,6700942,姫路市日出町三丁目3　こどもの未来健康支援センター（みらいえ）内,,https://www.city.himeji.lg.jp/waku2child/0000023838.html
兵庫県,姫路市,ぱっそkids,6700955,姫路市安田三丁目1番地　姫路市総合福祉会館3階,,
兵庫県,姫路市,やながせ保育園大津みやび野分園,6711146,姫路市大津区大津町1丁目31-111,,http://yanagase-hoikuen.jp/
兵庫県,姫路市,わくわく広場いえしま,6720101,姫路市家島町真浦2137-1　家島事務所２階,,https://www.city.himeji.lg.jp/waku2child/0000013393.html
兵庫県,姫路市,わくわく広場こうでら,6792163,姫路市香寺町土師396　香寺公民館内,,https://www.city.himeji.lg.jp/waku2child/0000013393.html
兵庫県,姫路市,わくわく広場やすとみ,6712401,姫路市安富町安志1151　安富事務所１階,,https://www.city.himeji.lg.jp/waku2child/0000013393.html
兵庫県,姫路市,わくわく広場ゆめさき,6712134,姫路市夢前町菅生澗1384-1　菅生公民館内,,https://www.city.himeji.lg.jp/waku2child/0000013393.html
兵庫県,姫路市,中央保育所,6700055,姫路市神子岡前一丁目11-29,,
兵庫県,姫路市,別所まるやまこども園,6710224,姫路市別所町佐土2丁目77,,https://www.maruyama-hoikuen.ed.jp/bessyo/about/
兵庫県,姫路市,北つどいの広場,6792122,姫路市豊富町御蔭1110-3,,http://www.himeji-jdcsnk.info/kita/index.html
兵庫県,姫路市,四郷和光保育所,6710224,姫路市四郷町見野880-1,,
兵庫県,姫路市,城陽保育所,6700948,姫路市北条宮の町93,,https://www.city.himeji.lg.jp/waku2child/0000024036.html
兵庫県,姫路市,大塩保育所,6710101,姫路市大塩町2077-5,,
兵庫県,姫路市,姫路ひまわり保育園,6712202,姫路市北夢前台1丁目59,,https://himawarihome.or.jp/hoiku_himeji/top
兵庫県,姫路市,安室つどいの広場,6700081,姫路市田寺東二丁目7-13,,http://www.himeji-jdcsnk.info/yasumuro/index.html
兵庫県,姫路市,広畑つどいの広場,6711116,姫路市広畑区正門通一丁目7-3,,https://www.himeji-jdcsnk.info/hirohata/
兵庫県,姫路市,広西保育所,6711154,姫路市広畑区吾妻町二丁目9-1,,
兵庫県,姫路市,星の子つどいの広場,6712222,姫路市青山1470-24,,https://ssl.himeji-hoshinoko.jp/
兵庫県,姫路市,東つどいの広場,6710252,姫路市花田町加納原田813,,http://www.himeji-sfj.or.jp/publics/index/115/
兵庫県,姫路市,東光つどいの広場,6700835,姫路市幸町99-1,,http://www.himeji-jdcsnk.info/toko/
兵庫県,姫路市,津田このみ学園,6728079,姫路市飾磨区今在家6丁目133,,http://konomikids.8leaf.jp/profile/
兵庫県,姫路市,灘つどいの広場,6728021,姫路市白浜町宇佐崎中二丁目520,,http://www.himeji-jdcsnk.info/nada/
兵庫県,姫路市,網干つどいの広場,6711253,姫路市網干区垣内中町120,,http://www.himeji-jdcsnk.info/aboshi/
兵庫県,姫路市,網干れんげ保育園,6711228,姫路市網干区坂出184,,http://aboshi-renge.jp/index.html
兵庫県,姫路市,萩学園,6792123,姫路市豊富町豊富1528,,http://www.hagi.ed.jp/
兵庫県,姫路市,面白山つどいの広場,6700055,姫路市神子岡前三丁目8-1,,http://www.himeji-sfj.or.jp/publics/index/144/
兵庫県,姫路市,飾磨つどいの広場,6728064,姫路市飾磨区細江2654,,http://www.himeji-sfj.or.jp/publics/index/143/
兵庫県,姫路市,駅前すくすくひろば,6700927,姫路市駅前町188番地1　ピオレ姫路６階,,https://www.city.himeji.lg.jp/waku2child/0000018198.html
兵庫県,宍粟市,一宮子育て支援センター,6714192,宍粟市一宮町安積1347番地3,,https://www.city.shiso.lg.jp/soshiki/kenkofukushi/ichinomiyahoken/tantojoho/itinomiyakosodate/itinomiyakosodate.html
兵庫県,宍粟市,千種子育て支援センター,6713223,宍粟市千種町室1060番地1,,https://www.city.shiso.lg.jp/soshiki/kenkofukushi/chikusahoken/tantojoho/tikusakosodate/tikusakosodate.html
兵庫県,宍粟市,山崎子育て支援センター,6712573,宍粟市山崎町今宿5番地15,,https://www.city.shiso.lg.jp/soshiki/kenkofukushi/kosodateshien/tantojoho/yamasakikosodatesiennsennta/yamasakikosodate.html
兵庫県,宍粟市,波賀子育て支援センター,6714241,宍粟市波賀町安賀232番地1,,https://www.city.shiso.lg.jp/soshiki/kenkofukushi/hagahoken/tantojoho/hagakosodate/1547539005192.html
兵庫県,宝塚市,きらきらひろば宝塚市子ども家庭支援センター,6650867,宝塚市売布東の町12番8号（フレミラ宝塚内）,,http://www.city.takarazuka.hyogo.jp/kyoiku/odekake/1009340.html
兵庫県,宝塚市,やまぼうし子育てひろば,6650874,宝塚市中筋7-82-3,,https://www.yamaboushi.jp/kosodate/index.html
兵庫県,宝塚市,中筋児童館（中筋ひろば）,6650874,宝塚市中筋2-10-18,,https://swc-aiwakai.jp/child/nakasuji/
兵庫県,宝塚市,地域子育てセンターすくすく,6650862,宝塚市今里町1番1号　宝塚市立米谷保育所内,,https://www.city.takarazuka.hyogo.jp/kyoiku/gakkoshisetsu/1000105/1038837/1000241.html
兵庫県,宝塚市,地域子育てセンターすこやか,6650051,宝塚市高司1丁目4番32号　宝塚市立わかくさ保育所内,,https://www.city.takarazuka.hyogo.jp/kyoiku/gakkoshisetsu/1000105/1038837/1000242.html
兵庫県,宝塚市,宝塚市立ひばり子ども館,6650807,宝塚市長尾台1-1-1,,https://kodomo-kan.com/
兵庫県,宝塚市,宝塚市立中山台子ども館,6650877,宝塚市中山桜台2-2-5,,https://kodomo-kan.com/
兵庫県,宝塚市,宝塚市立安倉児童館（安倉ひろば）,6650823,宝塚市安倉南1-2-1,,https://blog.goo.ne.jp/akrjdkn2002
兵庫県,宝塚市,宝塚市立山本山手子ども館,6650887,宝塚市山手台東1-4-1,,https://kodomo-kan.com/
兵庫県,宝塚市,宝塚市立西谷児童館（西谷ひろば）,6691211,宝塚市大原野字炭屋1-1（西谷ふれあい夢プラザ内）,,http://nisitanijidoukan.blogspot.com/
兵庫県,宝塚市,宝塚市立高司児童館（高司ひろば）,6650051,宝塚市高司4丁目4番24号,,https://www.tk-jidoukan.jp/
兵庫県,宝塚市,御殿山児童館（御殿山ひろば）,6650841,宝塚市御殿山2-1-70,,http://www.seirei.or.jp/nurseryschool/gotenyama/jidokan/
兵庫県,宝塚市,野上児童館（野上ひろば）,6650022,宝塚市野上2-3-38,,http://www.seirei.or.jp/nurseryschool/nogami/child-hall/index.html
兵庫県,小野市,小野市地域子育て支援センター（来住保育所）,6751344,小野市下来住町1361番地の1,,https://www.city.ono.hyogo.jp/soshikikarasagasu/shiminfukushibu_kosodateshienka/gyomuannai/1/1/3070.html
兵庫県,小野市,小野市立児童館“チャイコム”つどいの広場,6751317,小野市浄谷町2859番地,,https://www.city.ono.hyogo.jp/kosodate_gakko/ikuji/onoshiritsujidokanchaikomu/6608.html
兵庫県,尼崎市,あみんぐステーション,,尼崎市潮江2-28-47,,https://www.aming-station.com/
兵庫県,尼崎市,きらきら,6610982,尼崎市食満1-3-15,,http://www.eonet.ne.jp/~chirldren/profile3.html
兵庫県,尼崎市,こんぺいとう,6610033,尼崎市南武庫之荘1-18-11-102,,http://r.goope.jp/amakmirai/free/hiroba-konpeito
兵庫県,尼崎市,すこやかプラザ,6600052,尼崎市七松町1丁目3-1-502　（フェスタ立花南館5階）,,http://sukoyakaplaza.la.coocan.jp/
兵庫県,尼崎市,どろっぷす,6610043,尼崎市武庫元町2-12-1（フェルティ武庫元町205）,,http://r.goope.jp/amakmirai/free/hiroba-dorops
兵庫県,尼崎市,のびのびステーション,6600811,尼崎市常光寺1-19-12,,http://www.amagasaki-nobinobi.com/index.html
兵庫県,尼崎市,ひだまり,6610979,尼崎市上坂部3-21-1,,http://ponpon-hdmr.com/about-hidamari/
兵庫県,尼崎市,びすけっと,6600000,尼崎市稲葉壮1-7-21（木村ビル）,,http://r.goope.jp/amakmirai/free/hiroba-biscuit
兵庫県,尼崎市,まかろん,6600862,尼崎市開明町2-25,,http://r.goope.jp/amakmirai/free/macaron
兵庫県,尼崎市,わいわいステーション,6610012,尼崎市南塚口町2-4-23（アラカサビル4階）,,https://yanchanko.com/waiwai/
兵庫県,尼崎市,わらべ,6610953,尼崎市東園田町5-34-28,,http://bccweb.bai.ne.jp/warabe/
兵庫県,川西市,こども・若者ステーションプレイルーム,6660017,川西市火打1-12-16,,http://www.city.kawanishi.hyogo.jp/kurashi/kosodate/1000689/1007446.html
兵庫県,川西市,アステ市民プラザ子育て支援ルーム,6660033,川西市栄町25－1,,http://www.city.kawanishi.hyogo.jp/kurashi/kosodate/1000689/1000711.html
兵庫県,川西市,久代児童センター,6660024,川西市久代3-16-30,,http://www.k-shakyo.or.jp/jidokan/
兵庫県,川西市,加茂こども園地域子育て支援ルーム「アップルかも」,6660025,川西市加茂3-13-22,,https://www.city.kawanishi.hyogo.jp/kurashi/kosodate/hoikusyo/1000647.html
兵庫県,川西市,地域子育て支援センターキオラクラブ,6660115,川西市向陽台3-11-64（向陽台あすのこども園内）,,http://www.city.kawanishi.hyogo.jp/kurashi/kosodate/1000689/1013073.html
兵庫県,川西市,地域子育て支援センタータブリエ,6660002,川西市滝山町3-11（パステル保育園内）,,https://www.city.kawanishi.hyogo.jp/kurashi/kosodate/1000689/1013072.html
兵庫県,川西市,多田保育所地域子育て支援ルーム「アップルただ」,6660122,川西市東多田1-16-20,,https://www.city.kawanishi.hyogo.jp/kurashi/kosodate/hoikusyo/1000647.html
